file_path,emotion,speaker_id,gender,dataset,mel_path,mel3_path,mfcc_path,label
data/tess\OAF_angry\OAF_cool_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01872.npy,mel_3channel\tess_tess_OAF_01872.npy,mfccs\tess_tess_OAF_01872.npy,0
data/tess\YAF_happy\YAF_long_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03338.npy,mel_3channel\tess_tess_YAF_03338.npy,mfccs\tess_tess_YAF_03338.npy,3
data/tess\OAF_angry\OAF_five_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01890.npy,mel_3channel\tess_tess_OAF_01890.npy,mfccs\tess_tess_OAF_01890.npy,0
data/ravdess\Actor_10\03-01-05-02-01-02-10.wav,angry,ravdess_10,female,ravdess,mel_spectrograms\ravdess_ravdess_10_00493.npy,mel_3channel\ravdess_ravdess_10_00493.npy,mfccs\ravdess_ravdess_10_00493.npy,0
data/tess\OAF_Fear\OAF_hall_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01303.npy,mel_3channel\tess_tess_OAF_01303.npy,mfccs\tess_tess_OAF_01303.npy,2
data/ravdess\Actor_11\03-01-05-01-02-01-11.wav,angry,ravdess_11,male,ravdess,mel_spectrograms\ravdess_ravdess_11_00542.npy,mel_3channel\ravdess_ravdess_11_00542.npy,mfccs\ravdess_ravdess_11_00542.npy,0
data/savee\DC_n23.wav,neutral,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04130.npy,mel_3channel\savee_savee_DC_04130.npy,mfccs\savee_savee_DC_04130.npy,4
data/ravdess\Actor_08\03-01-04-01-01-02-08.wav,sad,ravdess_08,female,ravdess,mel_spectrograms\ravdess_ravdess_08_00377.npy,mel_3channel\ravdess_ravdess_08_00377.npy,mfccs\ravdess_ravdess_08_00377.npy,5
data/tess\OAF_angry\OAF_rush_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01991.npy,mel_3channel\tess_tess_OAF_01991.npy,mfccs\tess_tess_OAF_01991.npy,0
data/tess\YAF_neutral\YAF_dip_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03479.npy,mel_3channel\tess_tess_YAF_03479.npy,mfccs\tess_tess_YAF_03479.npy,4
data/tess\YAF_fear\YAF_lease_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03132.npy,mel_3channel\tess_tess_YAF_03132.npy,mfccs\tess_tess_YAF_03132.npy,2
data/tess\YAF_angry\YAF_judge_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02717.npy,mel_3channel\tess_tess_YAF_02717.npy,mfccs\tess_tess_YAF_02717.npy,0
data/tess\OAF_Fear\OAF_chalk_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01266.npy,mel_3channel\tess_tess_OAF_01266.npy,mfccs\tess_tess_OAF_01266.npy,2
data/tess\OAF_Fear\OAF_rot_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01389.npy,mel_3channel\tess_tess_OAF_01389.npy,mfccs\tess_tess_OAF_01389.npy,2
data/tess\OAF_disgust\OAF_witch_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02243.npy,mel_3channel\tess_tess_OAF_02243.npy,mfccs\tess_tess_OAF_02243.npy,1
data/tess\YAF_happy\YAF_hit_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03309.npy,mel_3channel\tess_tess_YAF_03309.npy,mfccs\tess_tess_YAF_03309.npy,3
data/ravdess\Actor_23\03-01-03-01-02-02-23.wav,happy,ravdess_23,male,ravdess,mel_spectrograms\ravdess_ravdess_23_01151.npy,mel_3channel\ravdess_ravdess_23_01151.npy,mfccs\ravdess_ravdess_23_01151.npy,3
data/ravdess\Actor_01\03-01-03-02-01-02-01.wav,happy,ravdess_01,male,ravdess,mel_spectrograms\ravdess_ravdess_01_00009.npy,mel_3channel\ravdess_ravdess_01_00009.npy,mfccs\ravdess_ravdess_01_00009.npy,3
data/tess\OAF_Fear\OAF_mill_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01349.npy,mel_3channel\tess_tess_OAF_01349.npy,mfccs\tess_tess_OAF_01349.npy,2
data/tess\YAF_happy\YAF_kill_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03324.npy,mel_3channel\tess_tess_YAF_03324.npy,mfccs\tess_tess_YAF_03324.npy,3
data/tess\OAF_happy\OAF_turn_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02427.npy,mel_3channel\tess_tess_OAF_02427.npy,mfccs\tess_tess_OAF_02427.npy,3
data/tess\YAF_pleasant_surprised\YAF_home_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03711.npy,mel_3channel\tess_tess_YAF_03711.npy,mfccs\tess_tess_YAF_03711.npy,6
data/savee\JE_su07.wav,surprised,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04279.npy,mel_3channel\savee_savee_JE_04279.npy,mfccs\savee_savee_JE_04279.npy,6
data/tess\YAF_fear\YAF_yearn_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03244.npy,mel_3channel\tess_tess_YAF_03244.npy,mfccs\tess_tess_YAF_03244.npy,2
data/tess\YAF_happy\YAF_fail_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03285.npy,mel_3channel\tess_tess_YAF_03285.npy,mfccs\tess_tess_YAF_03285.npy,3
data/tess\OAF_happy\OAF_boat_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02255.npy,mel_3channel\tess_tess_OAF_02255.npy,mfccs\tess_tess_OAF_02255.npy,3
data/ravdess\Actor_12\03-01-07-02-02-02-12.wav,disgust,ravdess_12,female,ravdess,mel_spectrograms\ravdess_ravdess_12_00615.npy,mel_3channel\ravdess_ravdess_12_00615.npy,mfccs\ravdess_ravdess_12_00615.npy,1
data/tess\OAF_Fear\OAF_dog_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01282.npy,mel_3channel\tess_tess_OAF_01282.npy,mfccs\tess_tess_OAF_01282.npy,2
data/tess\YAF_fear\YAF_raise_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03179.npy,mel_3channel\tess_tess_YAF_03179.npy,mfccs\tess_tess_YAF_03179.npy,2
data/tess\OAF_disgust\OAF_mouse_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02155.npy,mel_3channel\tess_tess_OAF_02155.npy,mfccs\tess_tess_OAF_02155.npy,1
data/tess\OAF_angry\OAF_tape_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02014.npy,mel_3channel\tess_tess_OAF_02014.npy,mfccs\tess_tess_OAF_02014.npy,0
data/tess\OAF_Fear\OAF_time_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01421.npy,mel_3channel\tess_tess_OAF_01421.npy,mfccs\tess_tess_OAF_01421.npy,2
data/ravdess\Actor_22\03-01-06-02-01-02-22.wav,fearful,ravdess_22,female,ravdess,mel_spectrograms\ravdess_ravdess_22_01125.npy,mel_3channel\ravdess_ravdess_22_01125.npy,mfccs\ravdess_ravdess_22_01125.npy,2
data/ravdess\Actor_08\03-01-07-02-01-02-08.wav,disgust,ravdess_08,female,ravdess,mel_spectrograms\ravdess_ravdess_08_00405.npy,mel_3channel\ravdess_ravdess_08_00405.npy,mfccs\ravdess_ravdess_08_00405.npy,1
data/savee\DC_a14.wav,angry,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04061.npy,mel_3channel\savee_savee_DC_04061.npy,mfccs\savee_savee_DC_04061.npy,0
data/tess\OAF_Fear\OAF_nice_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01360.npy,mel_3channel\tess_tess_OAF_01360.npy,mfccs\tess_tess_OAF_01360.npy,2
data/ravdess\Actor_08\03-01-03-02-01-02-08.wav,happy,ravdess_08,female,ravdess,mel_spectrograms\ravdess_ravdess_08_00373.npy,mel_3channel\ravdess_ravdess_08_00373.npy,mfccs\ravdess_ravdess_08_00373.npy,3
data/tess\OAF_neutral\OAF_home_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02510.npy,mel_3channel\tess_tess_OAF_02510.npy,mfccs\tess_tess_OAF_02510.npy,4
data/tess\OAF_disgust\OAF_shack_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02197.npy,mel_3channel\tess_tess_OAF_02197.npy,mfccs\tess_tess_OAF_02197.npy,1
data/tess\YAF_pleasant_surprised\YAF_pike_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03772.npy,mel_3channel\tess_tess_YAF_03772.npy,mfccs\tess_tess_YAF_03772.npy,6
data/savee\JE_sa02.wav,sad,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04259.npy,mel_3channel\savee_savee_JE_04259.npy,mfccs\savee_savee_JE_04259.npy,5
data/ravdess\Actor_22\03-01-04-02-01-02-22.wav,sad,ravdess_22,female,ravdess,mel_spectrograms\ravdess_ravdess_22_01109.npy,mel_3channel\ravdess_ravdess_22_01109.npy,mfccs\ravdess_ravdess_22_01109.npy,5
data/ravdess\Actor_17\03-01-03-01-02-02-17.wav,happy,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00839.npy,mel_3channel\ravdess_ravdess_17_00839.npy,mfccs\ravdess_ravdess_17_00839.npy,3
data/tess\YAF_happy\YAF_join_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03316.npy,mel_3channel\tess_tess_YAF_03316.npy,mfccs\tess_tess_YAF_03316.npy,3
data/savee\JE_h02.wav,happy,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04214.npy,mel_3channel\savee_savee_JE_04214.npy,mfccs\savee_savee_JE_04214.npy,3
data/savee\JE_n26.wav,neutral,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04253.npy,mel_3channel\savee_savee_JE_04253.npy,mfccs\savee_savee_JE_04253.npy,4
data/tess\YAF_fear\YAF_neat_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03159.npy,mel_3channel\tess_tess_YAF_03159.npy,mfccs\tess_tess_YAF_03159.npy,2
data/tess\OAF_Sad\OAF_seize_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01795.npy,mel_3channel\tess_tess_OAF_01795.npy,mfccs\tess_tess_OAF_01795.npy,5
data/tess\YAF_fear\YAF_should_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03202.npy,mel_3channel\tess_tess_YAF_03202.npy,mfccs\tess_tess_YAF_03202.npy,2
data/ravdess\Actor_01\03-01-05-02-02-02-01.wav,angry,ravdess_01,male,ravdess,mel_spectrograms\ravdess_ravdess_01_00027.npy,mel_3channel\ravdess_ravdess_01_00027.npy,mfccs\ravdess_ravdess_01_00027.npy,0
data/ravdess\Actor_11\03-01-06-01-01-01-11.wav,fearful,ravdess_11,male,ravdess,mel_spectrograms\ravdess_ravdess_11_00548.npy,mel_3channel\ravdess_ravdess_11_00548.npy,mfccs\ravdess_ravdess_11_00548.npy,2
data/tess\OAF_disgust\OAF_chalk_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02066.npy,mel_3channel\tess_tess_OAF_02066.npy,mfccs\tess_tess_OAF_02066.npy,1
data/tess\OAF_happy\OAF_shack_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02397.npy,mel_3channel\tess_tess_OAF_02397.npy,mfccs\tess_tess_OAF_02397.npy,3
data/tess\YAF_neutral\YAF_learn_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03531.npy,mel_3channel\tess_tess_YAF_03531.npy,mfccs\tess_tess_YAF_03531.npy,4
data/ravdess\Actor_17\03-01-04-02-02-01-17.wav,sad,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00850.npy,mel_3channel\ravdess_ravdess_17_00850.npy,mfccs\ravdess_ravdess_17_00850.npy,5
data/tess\OAF_Sad\OAF_mob_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01750.npy,mel_3channel\tess_tess_OAF_01750.npy,mfccs\tess_tess_OAF_01750.npy,5
data/tess\OAF_Pleasant_surprise\OAF_nag_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01556.npy,mel_3channel\tess_tess_OAF_01556.npy,mfccs\tess_tess_OAF_01556.npy,6
data/tess\OAF_neutral\OAF_week_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02634.npy,mel_3channel\tess_tess_OAF_02634.npy,mfccs\tess_tess_OAF_02634.npy,4
data/ravdess\Actor_11\03-01-07-01-02-02-11.wav,disgust,ravdess_11,male,ravdess,mel_spectrograms\ravdess_ravdess_11_00559.npy,mel_3channel\ravdess_ravdess_11_00559.npy,mfccs\ravdess_ravdess_11_00559.npy,1
data/tess\OAF_disgust\OAF_take_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02212.npy,mel_3channel\tess_tess_OAF_02212.npy,mfccs\tess_tess_OAF_02212.npy,1
data/tess\YAF_fear\YAF_kite_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03126.npy,mel_3channel\tess_tess_YAF_03126.npy,mfccs\tess_tess_YAF_03126.npy,2
data/tess\OAF_neutral\OAF_shall_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02597.npy,mel_3channel\tess_tess_OAF_02597.npy,mfccs\tess_tess_OAF_02597.npy,4
data/tess\OAF_Fear\OAF_hire_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01308.npy,mel_3channel\tess_tess_OAF_01308.npy,mfccs\tess_tess_OAF_01308.npy,2
data/ravdess\Actor_05\03-01-08-01-01-02-05.wav,surprised,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00253.npy,mel_3channel\ravdess_ravdess_05_00253.npy,mfccs\ravdess_ravdess_05_00253.npy,6
data/tess\OAF_angry\OAF_tough_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02026.npy,mel_3channel\tess_tess_OAF_02026.npy,mfccs\tess_tess_OAF_02026.npy,0
data/tess\YAF_happy\YAF_room_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03387.npy,mel_3channel\tess_tess_YAF_03387.npy,mfccs\tess_tess_YAF_03387.npy,3
data/tess\OAF_neutral\OAF_take_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02611.npy,mel_3channel\tess_tess_OAF_02611.npy,mfccs\tess_tess_OAF_02611.npy,4
data/savee\DC_a02.wav,angry,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04049.npy,mel_3channel\savee_savee_DC_04049.npy,mfccs\savee_savee_DC_04049.npy,0
data/ravdess\Actor_02\03-01-04-02-02-01-02.wav,sad,ravdess_02,female,ravdess,mel_spectrograms\ravdess_ravdess_02_00070.npy,mel_3channel\ravdess_ravdess_02_00070.npy,mfccs\ravdess_ravdess_02_00070.npy,5
data/ravdess\Actor_22\03-01-01-01-01-02-22.wav,neutral,ravdess_22,female,ravdess,mel_spectrograms\ravdess_ravdess_22_01093.npy,mel_3channel\ravdess_ravdess_22_01093.npy,mfccs\ravdess_ravdess_22_01093.npy,4
data/ravdess\Actor_20\03-01-05-02-01-01-20.wav,angry,ravdess_20,female,ravdess,mel_spectrograms\ravdess_ravdess_20_01012.npy,mel_3channel\ravdess_ravdess_20_01012.npy,mfccs\ravdess_ravdess_20_01012.npy,0
data/tess\OAF_Pleasant_surprise\OAF_bean_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01452.npy,mel_3channel\tess_tess_OAF_01452.npy,mfccs\tess_tess_OAF_01452.npy,6
data/ravdess\Actor_12\03-01-08-01-01-01-12.wav,surprised,ravdess_12,female,ravdess,mel_spectrograms\ravdess_ravdess_12_00616.npy,mel_3channel\ravdess_ravdess_12_00616.npy,mfccs\ravdess_ravdess_12_00616.npy,6
data/tess\OAF_Sad\OAF_read_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01782.npy,mel_3channel\tess_tess_OAF_01782.npy,mfccs\tess_tess_OAF_01782.npy,5
data/tess\OAF_happy\OAF_take_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02412.npy,mel_3channel\tess_tess_OAF_02412.npy,mfccs\tess_tess_OAF_02412.npy,3
data/ravdess\Actor_13\03-01-07-01-02-02-13.wav,disgust,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00663.npy,mel_3channel\ravdess_ravdess_13_00663.npy,mfccs\ravdess_ravdess_13_00663.npy,1
data/ravdess\Actor_12\03-01-08-01-02-02-12.wav,surprised,ravdess_12,female,ravdess,mel_spectrograms\ravdess_ravdess_12_00619.npy,mel_3channel\ravdess_ravdess_12_00619.npy,mfccs\ravdess_ravdess_12_00619.npy,6
data/savee\JE_a12.wav,angry,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04179.npy,mel_3channel\savee_savee_JE_04179.npy,mfccs\savee_savee_JE_04179.npy,0
data/ravdess\Actor_15\03-01-03-02-01-01-15.wav,happy,ravdess_15,male,ravdess,mel_spectrograms\ravdess_ravdess_15_00736.npy,mel_3channel\ravdess_ravdess_15_00736.npy,mfccs\ravdess_ravdess_15_00736.npy,3
data/tess\OAF_Fear\OAF_love_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01342.npy,mel_3channel\tess_tess_OAF_01342.npy,mfccs\tess_tess_OAF_01342.npy,2
data/tess\OAF_happy\OAF_have_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02306.npy,mel_3channel\tess_tess_OAF_02306.npy,mfccs\tess_tess_OAF_02306.npy,3
data/tess\YAF_sad\YAF_gas_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03893.npy,mel_3channel\tess_tess_YAF_03893.npy,mfccs\tess_tess_YAF_03893.npy,5
data/tess\YAF_happy\YAF_vote_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03431.npy,mel_3channel\tess_tess_YAF_03431.npy,mfccs\tess_tess_YAF_03431.npy,3
data/ravdess\Actor_04\03-01-07-02-01-02-04.wav,disgust,ravdess_04,female,ravdess,mel_spectrograms\ravdess_ravdess_04_00197.npy,mel_3channel\ravdess_ravdess_04_00197.npy,mfccs\ravdess_ravdess_04_00197.npy,1
data/tess\OAF_neutral\OAF_rose_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02587.npy,mel_3channel\tess_tess_OAF_02587.npy,mfccs\tess_tess_OAF_02587.npy,4
data/tess\OAF_Sad\OAF_team_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01815.npy,mel_3channel\tess_tess_OAF_01815.npy,mfccs\tess_tess_OAF_01815.npy,5
data/tess\OAF_Fear\OAF_learn_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01331.npy,mel_3channel\tess_tess_OAF_01331.npy,mfccs\tess_tess_OAF_01331.npy,2
data/tess\YAF_neutral\YAF_sour_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03607.npy,mel_3channel\tess_tess_YAF_03607.npy,mfccs\tess_tess_YAF_03607.npy,4
data/ravdess\Actor_13\03-01-06-02-01-01-13.wav,fearful,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00656.npy,mel_3channel\ravdess_ravdess_13_00656.npy,mfccs\ravdess_ravdess_13_00656.npy,2
data/ravdess\Actor_17\03-01-03-01-02-01-17.wav,happy,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00838.npy,mel_3channel\ravdess_ravdess_17_00838.npy,mfccs\ravdess_ravdess_17_00838.npy,3
data/tess\YAF_pleasant_surprised\YAF_shawl_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03799.npy,mel_3channel\tess_tess_YAF_03799.npy,mfccs\tess_tess_YAF_03799.npy,6
data/ravdess\Actor_19\03-01-08-02-02-01-19.wav,surprised,ravdess_19,male,ravdess,mel_spectrograms\ravdess_ravdess_19_00986.npy,mel_3channel\ravdess_ravdess_19_00986.npy,mfccs\ravdess_ravdess_19_00986.npy,6
data/tess\OAF_Pleasant_surprise\OAF_dime_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01478.npy,mel_3channel\tess_tess_OAF_01478.npy,mfccs\tess_tess_OAF_01478.npy,6
data/tess\YAF_angry\YAF_hire_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02708.npy,mel_3channel\tess_tess_YAF_02708.npy,mfccs\tess_tess_YAF_02708.npy,0
data/tess\OAF_Pleasant_surprise\OAF_nice_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01560.npy,mel_3channel\tess_tess_OAF_01560.npy,mfccs\tess_tess_OAF_01560.npy,6
data/savee\JE_d15.wav,disgust,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04197.npy,mel_3channel\savee_savee_JE_04197.npy,mfccs\savee_savee_JE_04197.npy,1
data/tess\YAF_angry\YAF_book_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02657.npy,mel_3channel\tess_tess_YAF_02657.npy,mfccs\tess_tess_YAF_02657.npy,0
data/tess\OAF_Pleasant_surprise\OAF_shall_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01598.npy,mel_3channel\tess_tess_OAF_01598.npy,mfccs\tess_tess_OAF_01598.npy,6
data/tess\OAF_angry\OAF_soap_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02005.npy,mel_3channel\tess_tess_OAF_02005.npy,mfccs\tess_tess_OAF_02005.npy,0
data/tess\YAF_sad\YAF_perch_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03969.npy,mel_3channel\tess_tess_YAF_03969.npy,mfccs\tess_tess_YAF_03969.npy,5
data/ravdess\Actor_14\03-01-08-02-01-02-14.wav,surprised,ravdess_14,female,ravdess,mel_spectrograms\ravdess_ravdess_14_00725.npy,mel_3channel\ravdess_ravdess_14_00725.npy,mfccs\ravdess_ravdess_14_00725.npy,6
data/tess\YAF_pleasant_surprised\YAF_gin_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03697.npy,mel_3channel\tess_tess_YAF_03697.npy,mfccs\tess_tess_YAF_03697.npy,6
data/tess\OAF_neutral\OAF_note_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02560.npy,mel_3channel\tess_tess_OAF_02560.npy,mfccs\tess_tess_OAF_02560.npy,4
data/tess\YAF_pleasant_surprised\YAF_hurl_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03712.npy,mel_3channel\tess_tess_YAF_03712.npy,mfccs\tess_tess_YAF_03712.npy,6
data/tess\YAF_angry\YAF_gin_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02697.npy,mel_3channel\tess_tess_YAF_02697.npy,mfccs\tess_tess_YAF_02697.npy,0
data/tess\YAF_happy\YAF_have_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03306.npy,mel_3channel\tess_tess_YAF_03306.npy,mfccs\tess_tess_YAF_03306.npy,3
data/ravdess\Actor_07\03-01-04-02-02-02-07.wav,sad,ravdess_07,male,ravdess,mel_spectrograms\ravdess_ravdess_07_00331.npy,mel_3channel\ravdess_ravdess_07_00331.npy,mfccs\ravdess_ravdess_07_00331.npy,5
data/tess\OAF_Fear\OAF_calm_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01261.npy,mel_3channel\tess_tess_OAF_01261.npy,mfccs\tess_tess_OAF_01261.npy,2
data/ravdess\Actor_07\03-01-03-01-02-01-07.wav,happy,ravdess_07,male,ravdess,mel_spectrograms\ravdess_ravdess_07_00318.npy,mel_3channel\ravdess_ravdess_07_00318.npy,mfccs\ravdess_ravdess_07_00318.npy,3
data/tess\YAF_neutral\YAF_name_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03557.npy,mel_3channel\tess_tess_YAF_03557.npy,mfccs\tess_tess_YAF_03557.npy,4
data/ravdess\Actor_19\03-01-08-02-02-02-19.wav,surprised,ravdess_19,male,ravdess,mel_spectrograms\ravdess_ravdess_19_00987.npy,mel_3channel\ravdess_ravdess_19_00987.npy,mfccs\ravdess_ravdess_19_00987.npy,6
data/tess\OAF_Pleasant_surprise\OAF_phone_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01570.npy,mel_3channel\tess_tess_OAF_01570.npy,mfccs\tess_tess_OAF_01570.npy,6
data/tess\OAF_Pleasant_surprise\OAF_walk_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01633.npy,mel_3channel\tess_tess_OAF_01633.npy,mfccs\tess_tess_OAF_01633.npy,6
data/tess\OAF_neutral\OAF_youth_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02646.npy,mel_3channel\tess_tess_OAF_02646.npy,mfccs\tess_tess_OAF_02646.npy,4
data/tess\OAF_neutral\OAF_kill_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02523.npy,mel_3channel\tess_tess_OAF_02523.npy,mfccs\tess_tess_OAF_02523.npy,4
data/savee\JE_a10.wav,angry,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04177.npy,mel_3channel\savee_savee_JE_04177.npy,mfccs\savee_savee_JE_04177.npy,0
data/tess\YAF_pleasant_surprised\YAF_met_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03748.npy,mel_3channel\tess_tess_YAF_03748.npy,mfccs\tess_tess_YAF_03748.npy,6
data/tess\OAF_disgust\OAF_goal_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02098.npy,mel_3channel\tess_tess_OAF_02098.npy,mfccs\tess_tess_OAF_02098.npy,1
data/ravdess\Actor_11\03-01-01-01-02-02-11.wav,neutral,ravdess_11,male,ravdess,mel_spectrograms\ravdess_ravdess_11_00523.npy,mel_3channel\ravdess_ravdess_11_00523.npy,mfccs\ravdess_ravdess_11_00523.npy,4
data/savee\JE_su10.wav,surprised,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04282.npy,mel_3channel\savee_savee_JE_04282.npy,mfccs\savee_savee_JE_04282.npy,6
data/tess\OAF_neutral\OAF_thin_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02616.npy,mel_3channel\tess_tess_OAF_02616.npy,mfccs\tess_tess_OAF_02616.npy,4
